#
# Asteroid positions
#
#  Date/Time           : 2024-05-01 00:00:00.000
#  Number of asteroids : 100
#  Output data file    : asteroids_000100.data
#
#  Data file format
#   1st column : RA in deg
#   2nd column : Dec in deg
#   3th column : Ecliptic Longitude in deg
#   4th column : Ecliptic Latitude in deg
#   5th column : Galactic Longitude in deg
#   6th column : Galactic Latitude in deg
#   7th column : absolute magnitude in mag
#   8th column : apparent V-band magnitude in mag
#   after "#"  : asteroid name
#
256.48611  -25.72620 239.20700   -1.49780 357.76089   +9.10058   7.97000   10.36900 # 43 Ariadne (A857 GA)            
332.83944  -11.15082 310.79860   +0.04470  48.05141  -49.18922   6.75000   11.96700 # 44 Nysa (A857 KA)               
345.23230   -6.12317 325.89020   +0.19610  66.56320  -56.37103   7.79000   13.46500 # 45 Eugenia (A857 MA)            
146.33597  +12.65278 163.76620   -0.69990 221.85736  +44.21741   8.57000   14.03700 # 46 Hestia (A857 QA)             
 32.05236  +14.88140  32.81950   +2.47430 149.15923  -44.04893   8.20000   13.50100 # 47 Aglaja (A857 RA)             
102.78041  +17.62690 119.72150   -5.88550 197.10767   +7.86655   7.16000   13.02600 # 48 Doris (A857 SA)              
242.12532  -24.14181 238.39760   -2.32670 350.34895  +20.08424   8.05000   13.61200 # 49 Pales (A857 SB)              
211.54960   -9.90125 215.23100   +1.89200 331.55680  +48.76791   9.49000   14.18800 # 50 Virginia (A857 TA)           
 42.54121  +10.76003  44.43040   -7.50230 164.14537  -42.41890   7.75000   12.70200 # 51 Nemausa (A858 BA)            
333.67445  -11.76179 315.24510   -0.87320  47.83059  -50.20037   6.67000   12.96100 # 52 Europa (A858 CA)             
251.69291  -14.99149 242.09010   +5.12200   3.93348  +19.08031   8.93000   13.59600 # 53 Kalypso (A858 GA)            
 22.60337  +18.07277  22.33030  +11.03980 135.81100  -43.82488   7.99000   13.22600 # 54 Alexandra (A858 RA)          
 51.87523  +22.96465  61.18110   +5.57610 163.64691  -27.31300   7.86000   12.95100 # 55 Pandora (A858 RB)            
242.55856  -11.68344 232.98000   +5.21920   0.80445  +28.11924   8.57000   11.48500 # 56 Melete (A857 RB)             
149.14729   +2.44317 167.41690   -8.09560 235.81475  +41.46481   7.01000   12.72200 # 57 Mnemosyne (A859 SA)          
156.77186  +11.42325 175.25890   +1.24700 230.69468  +52.68304   9.06000   13.66700 # 58 Concordia (A860 FA)          
218.91604   -4.89545 219.01260   +6.55620 345.05279  +49.25734   8.15000   12.39400 # 59 Elpis (A860 RA)              
 57.40641  +17.95909  68.28200   -3.01230 171.75972  -27.57067   8.65000   13.02000 # 60 Echo (A860 RB)               
223.40466  -43.34856 229.67850  -17.70520 325.33977  +14.14145   7.78000   12.58000 # 61 Danae (A860 RC)              
246.46730  -18.92914 240.52350   +2.02020 357.36039  +20.57850   8.96000   14.44000 # 62 Erato (A860 RD)              
143.93333  +13.30096 165.67770   -0.80450 219.68086  +42.37504   7.13000   11.61700 # 63 Ausonia (A861 CA)            
235.20177  -21.64641 231.63840   -1.27370 347.23467  +26.30562   7.79000   11.44400 # 64 Angelina (A861 EA)           
 72.71498  +19.64974  81.94190   -3.40890 180.62541  -15.52422   6.84000   13.78000 # 65 Cybele (A861 EB)             
130.29326  +20.33258 149.78610   +1.86280 205.25000  +32.88318   9.53000   14.69900 # 66 Maja (A861 GA)               
 12.80682   +7.09055   2.30420   +2.07720 122.83065  -55.78320   8.42000   13.12600 # 67 Asia (A861 HA)               
275.89974  -29.31680 257.44540   -4.40110   3.72203   -7.42809   6.90000   11.59900 # 68 Leto (A861 HB)               
 29.66191   +9.49173  27.45570   -3.30460 149.20913  -49.92272   7.24000   12.76600 # 69 Hesperia (A861 HC)           
 77.74759  +29.50788  91.49790   +8.09160 175.33359   -5.97976   8.21000   14.18200 # 70 Panopaea (A861 JA)           
120.72685  +18.02394 141.45140   -2.37270 203.99386  +23.62403   7.25000   12.17600 # 71 Niobe (A861 PA)              
106.97625  +17.61657 127.46090   -5.34420 198.86702  +11.47029   9.10000   14.38600 # 72 Feronia (A861 KA)            
290.24366  -25.08722 268.59840   -2.34490  13.08118  -17.27486   9.11000   14.03900 # 73 Klytia (A862 GA)             
313.91854  -12.80112 289.37040   +4.06880  35.13963  -33.28360   8.96000   13.97000 # 74 Galatea (A862 QA)            
 16.46666   +7.45250   6.26790   +0.60570 129.20612  -55.24563   9.29000   13.57900 # 75 Eurydike (A862 SA)           
315.37181  -14.68539 298.66730   +2.11670  33.73593  -35.33248   8.08000   14.79800 # 76 Freia (A862 UA)              
 33.09324  +14.28230  33.53330   +1.29840 150.78257  -44.17203   8.65000   13.37600 # 77 Frigga (A862 VA)             
135.48886  +15.43425 161.30000   -1.21610 212.94264  +35.72760   8.35000   12.71500 # 78 Diana (A863 EA)              
 24.23972  +10.52494  19.12240   +0.59550 140.78513  -50.76483   7.78000   12.13600 # 79 Eurynome (A863 RA)           
240.93399  -16.97229 233.70810   +2.27120 355.17421  +25.82227   8.09000   11.56800 # 80 Sappho (A864 JA)             
 47.09917  +22.20885  55.29050   +6.35290 160.16346  -30.58870   8.71000   13.42900 # 81 Terpsichore (A864 SA)        
350.85498   -5.97054 335.49620   -2.16360  74.27043  -60.23849   8.29000   14.48800 # 82 Alkmene (A864 WA)            
157.59107  +12.91650 178.84320   +2.39950 229.17440  +54.11490   8.77000   12.72300 # 83 Beatrix (A865 HA)            
190.52559  -17.81611 205.58180   -7.92400 299.79559  +44.99638   9.36000   13.36900 # 84 Klio (A865 QA)               
222.09805   -9.63618 221.92180   +3.91970 344.59621  +43.57113   7.96000   11.48600 # 85 Io (A865 SA)                 
355.56191   -6.00726 337.29250   -4.56670  81.89550  -63.22504   8.75000   14.28900 # 86 Semele (A866 AA)             
  4.85609   -7.51860 349.55980  -10.81100 100.29497  -68.97199   6.96000   13.10900 # 87 Sylvia (A866 KA)             
 45.82023  +20.06480  52.06700   +3.64790 160.48160  -33.02731   7.30000   12.70300 # 88 Thisbe (A866 LA)             
186.05262  -27.43916 205.22700  -15.50490 295.55598  +35.03962   6.37000   10.92500 # 89 Julia (A866 PA)              
 69.61290  +22.42540  79.87440   +0.38140 176.49865  -16.09027   8.46000   14.82900 # 90 Antiope (A866 TA)            
336.71262  -11.44590 314.59180   -1.74020  50.60860  -52.64107   9.16000   14.72400 # 91 Aegina (A866 VA)             
110.72607  +25.74715 124.35080   +3.90340 192.61092  +17.92486   6.80000   13.19000 # 92 Undina (A867 NA)             
 65.27408  +27.98545  76.85180   +8.16740 169.46510  -15.39452   7.91000   13.95600 # 93 Minerva (A867 QA)            
342.53635  -12.37794 322.93710   -5.10090  54.36993  -58.00554   7.74000   13.86700 # 94 Aurora (A867 RA)             
 86.82590  +16.57129 102.01150   -8.28670 190.80423   -6.06276   8.03000   13.78800 # 95 Arethusa (A867 WA)           
292.97840  -37.03050 270.63020  -12.51970   1.94407  -23.54433   7.70000   13.09800 # 96 Aegle (A868 DA)              
 64.75830  +13.18075  77.57440  -11.66490 181.03058  -25.51829   7.84000   12.35000 # 97 Klotho (A868 DB)             
348.64599  -10.97694 330.07910   -6.42110  63.59743  -62.08573   8.99000   15.15600 # 98 Ianthe (A868 HA)             
137.58582  +30.88620 155.22890  +12.72400 194.58074  +42.00326   9.50000   14.39300 # 99 Dike (A868 KA)               
147.40270  +17.28602 159.97510   +3.49480 216.37629  +47.01984   7.80000   13.90000 # 100 Hekate (A868 NA)            
